current_path,proposed_path,current_category,proposed_category,proposed_subcategory,file_kind,reason,confidence,actual_problem_url,possible_problem_id,has_main,sha256,filename,size_bytes,lines,first_comment_lines,url_count,problem_id_count,function_names,filename_keywords
templates/分块 莫队/莫队/莫队——链表.cpp,templates/基础算法/莫队/莫队——链表.cpp,分块 莫队,基础算法,莫队,runnable_template,关键词命中: 莫队->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P5072,,true,27c6d03cea467da4c894597cac91338f05ebe2129c4bfd4d7df7138103c013de,莫队——链表.cpp,5752,187,19,1,0,"MAXN,MAXB,Query,QueryCmp,addNode,delNode,add,del","莫队,链表,cpp,莫队——链表"
templates/分块 莫队/莫队/莫队二次离线——分块.cpp,templates/基础算法/莫队二次离线/莫队二次离线——分块.cpp,分块 莫队,基础算法,莫队二次离线,runnable_template,关键词命中: 分块->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P5047,,true,aee82d9ad66d8a88d5158a31e461909880e8a1d511928dd4ce5cc6e746ee149a,莫队二次离线——分块.cpp,6804,256,12,1,0,"MAXN,MAXB,Query,QueryCmp,kth,lowbit,add,sum","莫队二次离线,分块,cpp,莫队二次离线——分块"
templates/分块 莫队/莫队/莫队二次离线——方式二.cpp,templates/基础算法/莫队二次离线/莫队二次离线——方式二.cpp,分块 莫队,基础算法,莫队二次离线,runnable_template,关键词命中: 莫队->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P5501,,true,54860ea41e66c4cf973031fe3debe2f089bbf5b191986603e569c0c4ee89471a,莫队二次离线——方式二.cpp,5768,213,12,1,0,"MAXN,MAXV,MAXB,Query,QueryCmp,addOffline,lowbit,add","莫队二次离线,方式二,cpp,莫队二次离线——方式二"
templates/分块 莫队/莫队/莫队二次离线——根号分治.cpp,templates/基础算法/莫队二次离线/莫队二次离线——根号分治.cpp,分块 莫队,基础算法,莫队二次离线,runnable_template,关键词命中: 莫队->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P5398,,true,a81a1fc024cd06047ef27380eecd3c4a123ad1956d5b66b1f87337bf70608eac,莫队二次离线——根号分治.cpp,6097,204,11,1,0,"MAXN,MAXF,LIMIT,Query,QueryCmp,addFactors,addOffline,compute","莫队二次离线,根号分治,cpp,莫队二次离线——根号分治"
templates/分块 莫队/莫队/莫队二次离线——模板.cpp,templates/基础算法/莫队二次离线/莫队二次离线——模板.cpp,分块 莫队,基础算法,莫队二次离线,runnable_template,关键词命中: 莫队->基础算法 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P4887,,true,a5c7c0c6ff0800145db00dc99bc99ad78f0bfd4ecf169f9fd736d6e6d6cf2559,莫队二次离线——模板.cpp,5721,197,13,1,0,"MAXN,MAXV,Query,QueryCmp,lowbit,countOne,addLeftOffline,addRightOffline","莫队二次离线,模板,cpp,莫队二次离线——模板"
templates/前缀树/前缀树——前k大异或值之和.cpp,templates/字符串/前缀树/前缀树——前k大异或值之和.cpp,前缀树,字符串,前缀树,example,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×2 | 判定: example,high,https://www.luogu.com.cn/problem/CF241B,,true,51ac53ede7df4706bad5be541917945f3ac3ff9f153700ecf4d9ba8d6787a4bf,前缀树——前k大异或值之和.cpp,4892,168,15,2,0,"MAXN,MAXT,BIT,MOD,INV2,insert,dfs,moreEqual","前缀树,前k大异或值之和,cpp,前缀树——前k大异或值之和"
templates/前缀树/前缀树——异或最大值.cpp,templates/字符串/前缀树/前缀树——异或最大值.cpp,前缀树,字符串,前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://leetcode.cn/problems/maximum-xor-of-two-numbers-in-an-array/,,true,9ff7bf26e359f40358483eaeafccc933213b839f08b5bc360016cf81a0f47deb,前缀树——异或最大值.cpp,1939,75,5,1,0,"MAXN,MAXM,insert,build,maxXor,main","前缀树,异或最大值,cpp,前缀树——异或最大值"
templates/前缀树/前缀树——搜索字符(2).cpp,templates/字符串/前缀树/前缀树——搜索字符(2).cpp,前缀树,字符串,前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 判定: runnable_template,high,,,true,2a5d10e074b52fc0f27645e090273ff21c494a50375b010ad94a3e5ca1fe0f20,前缀树——搜索字符(2).cpp,3247,128,0,0,0,"TrieNode,Trie,insert,clear,clearHelper,Solution,findWords,visited","前缀树,搜索字符(2),cpp,前缀树——搜索字符(2)"
templates/前缀树/前缀树——搜索字符.cpp,templates/字符串/前缀树/前缀树——搜索字符.cpp,前缀树,字符串,前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://leetcode.cn/problems/word-search-ii/,,true,5ab77a56fdf81a2b6dfda253f205f4073955c4f7666ef97be5e8445ed2f3e68a,前缀树——搜索字符.cpp,3552,114,9,1,0,"MAXN,dfs,build,main","前缀树,搜索字符,cpp,前缀树——搜索字符"
templates/前缀树/前缀树——树形dp.cpp,templates/字符串/前缀树/前缀树——树形dp.cpp,前缀树,字符串,前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P6623,,true,0a70c0ed1fc19c28600bfbc129b83b6cb761af3a6b42d279b85bc3f964544cce,前缀树——树形dp.cpp,3664,149,5,1,0,"MAXN,MAXT,read,addedge,update,addone,insert,merge","前缀树,树形dp,cpp,前缀树——树形dp"
templates/前缀树/前缀树——模板.cpp,templates/字符串/前缀树/前缀树——模板.cpp,前缀树,字符串,前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 判定: runnable_template,high,,,true,390c5af95ac339cdd7f78ec0bb9650ba640d2f429c1e8a70d4f274b6b8eaf174,前缀树——模板.cpp,2291,88,0,0,0,"MAXN,insert,search,preword,erase,clear,main","前缀树,模板,cpp,前缀树——模板"
templates/前缀树/前缀树——贪心.cpp,templates/字符串/前缀树/前缀树——贪心.cpp,前缀树,字符串,前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P3294,,true,e18786dbc94aafcf1a6e17707f1b66d6354ea7ecdc8f53d202ff5203b4bfed43,前缀树——贪心.cpp,2561,102,9,1,0,"MAXM,MAXN,insert,dfs,cmp,main","前缀树,贪心,cpp,前缀树——贪心"
templates/前缀树/前缀树——通配符.cpp,templates/字符串/前缀树/前缀树——通配符.cpp,前缀树,字符串,前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P2536,,true,5c768af106341ecca00a83ae69c0a17e08487e51de61490aea99303ede613736,前缀树——通配符.cpp,2022,97,1,1,0,"MAXN,insert,dfs,main","前缀树,通配符,cpp,前缀树——通配符"
templates/前缀树/可持久化前缀树——01trie.cpp,templates/字符串/可持久化前缀树/可持久化前缀树——01trie.cpp,前缀树,字符串,可持久化前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P4735,,true,f603df38870a7ba073c866298593bac984981106b8b7b0f36b014f79813cfe0a,可持久化前缀树——01trie.cpp,3134,95,15,1,0,"MAXN,MAXT,BIT,insert,query,main","可持久化前缀树,01trie,cpp,可持久化前缀树——01trie"
templates/前缀树/可持久化前缀树——dfn序.cpp,templates/字符串/可持久化前缀树/可持久化前缀树——dfn序.cpp,前缀树,字符串,可持久化前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P4592,,true,ea2ff9a0d7881acd67f08c75968322db118975d2157429e12a7e9db7f42eaeaa,可持久化前缀树——dfn序.cpp,4343,159,10,1,0,"MAXN,MAXT,MAXH,BIT,addEdge,insert,query,dfs1","可持久化前缀树,dfn序,cpp,可持久化前缀树——dfn序"
templates/前缀树/可持久化前缀树——trie模版.cpp,templates/字符串/可持久化前缀树/可持久化前缀树——trie模版.cpp,前缀树,字符串,可持久化前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P6088,,true,26a93e95d6a92458138fe61c01c06c19211ea927c2c5b21e23ce217d6ba73708,可持久化前缀树——trie模版.cpp,3324,132,10,1,0,"addEdge,num,clone,insert,query,dfs,lca,compute","可持久化前缀树,trie模版,cpp,可持久化前缀树——trie模版"
templates/前缀树/可持久化前缀树——二维异或值第k大.cpp,templates/字符串/可持久化前缀树/可持久化前缀树——二维异或值第k大.cpp,前缀树,字符串,可持久化前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P5795,,true,fb7adb373134f23ba7e51e6dc519b37bbbf3a42c732ef7dc4fe6ab7004d1f969,可持久化前缀树——二维异或值第k大.cpp,3578,106,15,1,0,"MAXN,MAXT,BIT,insert,maxKth,main","可持久化前缀树,二维异或值第k大,cpp,可持久化前缀树——二维异或值第k大"
templates/前缀树/可持久化前缀树——次大值的异或.cpp,templates/字符串/可持久化前缀树/可持久化前缀树——次大值的异或.cpp,前缀树,字符串,可持久化前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P4098,,true,f20e9abaa8be8d4b938e7b0880ec6c8065ea4bf2bef0921e83f92889cba27c2a,可持久化前缀树——次大值的异或.cpp,3089,109,11,1,0,"MAXN,MAXT,BIT,insert,query,prepare,compute,main","可持久化前缀树,次大值的异或,cpp,可持久化前缀树——次大值的异或"
templates/前缀树/可持久化前缀树——结合可持久化线段树.cpp,templates/字符串/可持久化前缀树/可持久化前缀树——结合可持久化线段树.cpp,前缀树,字符串,可持久化前缀树,runnable_template,关键词命中: 前缀树->字符串 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P3293,,true,983661bff8a20254e748328e8a52e2179e8c1ecac4a519162653a89565883815,可持久化前缀树——结合可持久化线段树.cpp,2926,112,10,1,0,"MAXN,MAXT,BIT,build,insert,query,prepare,compute","可持久化前缀树,结合可持久化线段树,cpp,可持久化前缀树——结合可持久化线段树"
templates/动态规划/三进制状压dp.cpp,templates/动态规划/DP/三进制状压dp.cpp,动态规划,动态规划,DP,runnable_template,关键词命中: DP->动态规划 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://leetcode.cn/problems/maximize-grid-happiness/,,true,1a19d072764173301724c3090bfa9d1eb759fb3098a937629113ffa5b0e0c86a,三进制状压dp.cpp,2985,102,12,1,0,"MAXN,MAXM,MAXP,MAXS,get,set,f,main","三进制状压dp,cpp"
templates/动态规划/三进制状压dp2.cpp,templates/动态规划/状压/三进制状压dp2.cpp,动态规划,动态规划,状压,runnable_template,关键词命中: 状压->动态规划 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://leetcode.cn/problems/painting-a-grid-with-three-different-colors/,,true,a13eab5aba8ca7a04edc9c6e023dbfb551d553b311269de3965a53c6ec42a984,三进制状压dp2.cpp,2750,108,10,1,0,"MAXN,MAXM,MAXS,MOD,get,set,dfs,f","三进制状压dp2,cpp"
templates/动态规划/动态规划——01背包.c,templates/动态规划/动态规划/动态规划——01背包.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,b8710fadc7266eed691f5d57b18fb2ac413816f4fa54b97e77f1ceff2c69048d,动态规划——01背包.c,821,44,0,0,0,"max,compute,main","动态规划,01背包,动态规划——01背包"
templates/动态规划/动态规划——一和零.c,templates/动态规划/动态规划/动态规划——一和零.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,fcd2ae09f901260680ce7470a06799b21cf5653f408c00d968389c3cf308ae6a,动态规划——一和零.c,1324,58,0,0,0,"main,zerosAndOnes,f1,findMaxForm","动态规划,一和零,动态规划——一和零"
templates/动态规划/动态规划——三角形之积最小.c,templates/动态规划/动态规划/动态规划——三角形之积最小.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,b86424b49de3081ef0932a9d56d6f354f879eafe5d35ebd474e533e18a3b4f16,动态规划——三角形之积最小.c,1149,53,4,0,0,"min,f,minScoreTriangulation1,main","动态规划,三角形之积最小,动态规划——三角形之积最小"
templates/动态规划/动态规划——不相邻元素最大累加和.c,templates/动态规划/动态规划/动态规划——不相邻元素最大累加和.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,9b5792edfe7bc020574d2b3344a47c981ca6b151e9272a779ba77a8d8aafab8b,动态规划——不相邻元素最大累加和.c,1702,58,7,0,0,main,"动态规划,不相邻元素最大累加和,动态规划——不相邻元素最大累加和"
templates/动态规划/动态规划——中括号和小括号.c,templates/动态规划/动态规划/动态规划——中括号和小括号.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,5b42d04a0489a2da0125001955a8d7045eb46a901b192a4e0d1a1d8a86e03f57,动态规划——中括号和小括号.c,1442,67,8,0,0,"min,f1,compute,main","动态规划,中括号和小括号,动态规划——中括号和小括号"
templates/动态规划/动态规划——主附件.c,templates/动态规划/动态规划/动态规划——主附件.c,动态规划,动态规划,动态规划,application,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: application,high,,,true,1ba167b87424b4dcfe241e72a726a33fd80969955388e33efaa7ea524b9e7260,动态规划——主附件.c,2868,80,0,0,0,"max,main","动态规划,主附件,动态规划——主附件"
templates/动态规划/动态规划——二叉树结构.c,templates/数据结构/动态规划/动态规划——二叉树结构.c,动态规划,数据结构,动态规划,runnable_template,关键词命中: 二叉树->数据结构 (via filename) | 含 main | 判定: runnable_template,high,,,true,459815e5cf66eee0e27448bc081891bfa8a80d685600f73cfcd75f5c2adfd9af,动态规划——二叉树结构.c,1124,45,7,0,0,"compute,main","动态规划,二叉树结构,动态规划——二叉树结构"
templates/动态规划/动态规划——优惠与预期.c,templates/动态规划/动态规划/动态规划——优惠与预期.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,2b895b9085f1b938489b99cc0e777049ca9042ed37ed904293f326ccac7a8e7b,动态规划——优惠与预期.c,992,51,0,0,0,"max,compute,main","动态规划,优惠与预期,动态规划——优惠与预期"
templates/动态规划/动态规划——俄罗斯套娃信封.c,templates/动态规划/动态规划/动态规划——俄罗斯套娃信封.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,19ac3fe3622d5b9fe0254c2f497f43a2b2c0c9944ab52ba1f742a284b1918364,动态规划——俄罗斯套娃信封.c,1728,71,1,0,0,"compare,binarySearch,maxEnvelopes,main","动态规划,俄罗斯套娃信封,动态规划——俄罗斯套娃信封"
templates/动态规划/动态规划——俄罗斯套娃信封2.c,templates/动态规划/动态规划/动态规划——俄罗斯套娃信封2.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,a8ce661f25a8b4eafc5b827266599e8f8e157f269aa6b66f74e58efdca6cf5af,动态规划——俄罗斯套娃信封2.c,1978,93,0,0,0,"select,bs1,lengthOfLIS2,main","动态规划,俄罗斯套娃信封2,动态规划——俄罗斯套娃信封2"
templates/动态规划/动态规划——切棍子.c,templates/动态规划/动态规划/动态规划——切棍子.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,23ee7cb9f52f43478bee32d8685c22d095d05defd1b75935c1da7536f4e7b735,动态规划——切棍子.c,1575,83,0,0,0,"merge,mergesort,min,f,minCost1,main","动态规划,切棍子,动态规划——切棍子"
templates/动态规划/动态规划——卖股票获利.c,templates/动态规划/动态规划/动态规划——卖股票获利.c,动态规划,动态规划,动态规划,application,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: application,high,,,true,84ee2b32148a0bad2b08d8af33b9543fc74c32ea6e52cd4e0130cf4ecb5e1a57,动态规划——卖股票获利.c,435,26,0,0,0,"min,main","动态规划,卖股票获利,动态规划——卖股票获利"
templates/动态规划/动态规划——反转后的最大累加和.c,templates/动态规划/动态规划/动态规划——反转后的最大累加和.c,动态规划,动态规划,动态规划,application,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: application,high,,,true,aa5b3de7cb7ad3613ba7e490b9b9d2c29514b1c74bed1d06e42a9b30f76c4b97,动态规划——反转后的最大累加和.c,1103,44,0,0,0,"max,main","动态规划,反转后的最大累加和,动态规划——反转后的最大累加和"
templates/动态规划/动态规划——合并石头.c,templates/动态规划/动态规划/动态规划——合并石头.c,动态规划,动态规划,动态规划,application,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: application,high,,,true,008663bbefb9f65e4fbef0a28a1cc9a1c2a3e93d4c2717344b1fa78a5f5d380e,动态规划——合并石头.c,1087,49,0,0,0,"min,main","动态规划,合并石头,动态规划——合并石头"
templates/动态规划/动态规划——回文串数量.c,templates/动态规划/动态规划/动态规划——回文串数量.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,07feb96c4c25ef2fe3cc6c795c471f403f9d3b3165e6caff66d27f11cba998e7,动态规划——回文串数量.c,2184,71,0,0,0,main,"动态规划,回文串数量,动态规划——回文串数量"
templates/动态规划/动态规划——处理后效性.cpp,templates/动态规划/动态规划/动态规划——处理后效性.cpp,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,60a22cb7a235277e7031547ba091e3b181984e4be7dab80efacb8d6d10ccad8a,动态规划——处理后效性.cpp,1405,55,1,0,0,"MAXN,node,cmp,main","动态规划,处理后效性,cpp,动态规划——处理后效性"
templates/动态规划/动态规划——多重背包.c,templates/动态规划/动态规划/动态规划——多重背包.c,动态规划,动态规划,动态规划,application,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: application,high,,,true,9fb5614b98d2e29dad0c14e3a6e2f1b7c9edb3ce7f308d513d713ff8a282fdf1,动态规划——多重背包.c,613,29,0,0,0,"max,main","动态规划,多重背包,动态规划——多重背包"
templates/动态规划/动态规划——多重背包.cpp,templates/动态规划/动态规划/动态规划——多重背包.cpp,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/article/dz9q3o65,,true,652b5397ce9917ce5e3272b2975bf87c44e481251c8a80fbfffab59fa8e80f02,动态规划——多重背包.cpp,1197,58,2,1,0,"MAXM,MAXN,read,main","动态规划,多重背包,cpp,动态规划——多重背包"
templates/动态规划/动态规划——子序列问题.c,templates/动态规划/动态规划/动态规划——子序列问题.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,97e8c016d6aea3b5f3e3029459bdf76141d0e8b6c214a535bbd28c1f0877a1a3,动态规划——子序列问题.c,1067,44,7,0,0,"f1,main","动态规划,子序列问题,动态规划——子序列问题"
templates/动态规划/动态规划——字典序最小的递增子序列.c,templates/动态规划/动态规划/动态规划——字典序最小的递增子序列.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,1c82aa617eb8b8334f3f1176dc7a75f1c9694357b4daf6a0ca982beed6222934,动态规划——字典序最小的递增子序列.c,1448,74,0,0,0,"lis,dp_fill,binary_search,main","动态规划,字典序最小的递增子序列,动态规划——字典序最小的递增子序列"
templates/动态规划/动态规划——完全背包.c,templates/动态规划/动态规划/动态规划——完全背包.c,动态规划,动态规划,动态规划,application,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: application,high,,,true,9f2dbfccb68ddeece51cfae3f436d1903286bf3efc00d90e5bb5fffafef5b7bd,动态规划——完全背包.c,867,42,0,0,0,"max,main","动态规划,完全背包,动态规划——完全背包"
templates/动态规划/动态规划——寻找单词.c,templates/动态规划/动态规划/动态规划——寻找单词.c,动态规划,动态规划,动态规划,application,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: application,high,,,true,c0ac21725b002acd65cbb68f5186f0cdef0941a5d6f18c5eb6d0605c8c4fd580,动态规划——寻找单词.c,624,30,0,0,0,main,"动态规划,寻找单词,动态规划——寻找单词"
templates/动态规划/动态规划——干草问题.c,templates/动态规划/动态规划/动态规划——干草问题.c,动态规划,动态规划,动态规划,application,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: application,high,,,true,ec7ae869b73ce94b56361312f0a618409ca05925a7ccaca77ece8825a00f6cde,动态规划——干草问题.c,849,39,0,0,0,"min,main","动态规划,干草问题,动态规划——干草问题"
templates/动态规划/动态规划——快速最长递增子序列.cpp,templates/动态规划/动态规划/动态规划——快速最长递增子序列.cpp,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,93d60c808dcc1ad6e8b8f325e851921b43afee131ab9732df33d548c7cf0ff46,动态规划——快速最长递增子序列.cpp,1475,76,1,0,0,"MAXN,compute,bs,main","动态规划,快速最长递增子序列,cpp,动态规划——快速最长递增子序列"
templates/动态规划/动态规划——悬线法.cpp,templates/动态规划/动态规划/动态规划——悬线法.cpp,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,841c90521b07ceddad398ad33faf5d4d2d5605685fbefc440fca40e89aa679d1,动态规划——悬线法.cpp,1529,56,4,0,0,"MAXN,main","动态规划,悬线法,cpp,动态规划——悬线法"
templates/动态规划/动态规划——戳气球.c,templates/动态规划/动态规划/动态规划——戳气球.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://leetcode.cn/problems/burst-balloons/,,true,74d847305f77dea2caf01d97b448fe920d73308f40cad9e17a66284c36e19d45,动态规划——戳气球.c,1881,76,10,1,0,"max,f,maxCoins1,main","动态规划,戳气球,动态规划——戳气球"
templates/动态规划/动态规划——拼合字符.c,templates/动态规划/动态规划/动态规划——拼合字符.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,dd2aaa076d76ef811be89e4c310b6452132680e6f243de696a2e88fcfe9766ae,动态规划——拼合字符.c,1317,57,0,0,0,"isInterleave1,main","动态规划,拼合字符,动态规划——拼合字符"
templates/动态规划/动态规划——插入字符形成回文串.c,templates/动态规划/动态规划/动态规划——插入字符形成回文串.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: 动态规划->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,81fcde6b15465c7ca156efcbcd97b5e355f0a9e1e5a639dd08fb4bd8d1669502,动态规划——插入字符形成回文串.c,1140,55,0,0,0,"min,f1,f2,main","动态规划,插入字符形成回文串,动态规划——插入字符形成回文串"
templates/动态规划/动态规划——数位dp——windy数.c,templates/动态规划/动态规划/动态规划——数位dp——windy数.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: DP->动态规划 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://www.luogu.com.cn/problem/P2657,,true,9a712b9f399a1436caa2a093a844edf3a8086d93521ea491d2c4f63b04a19cd4,动态规划——数位dp——windy数.c,3454,114,7,1,0,"build,f,cnt,main","动态规划,数位dp,windy数,动态规划——数位dp——windy数"
templates/动态规划/动态规划——数位dp——丑数.c,templates/动态规划/动态规划/动态规划——数位dp——丑数.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: DP->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,1c3a0778722cd45f6e8a9a693d6f4018b61000e5c68fb74b5d06ac871ffc244a,动态规划——数位dp——丑数.c,1096,58,4,0,0,"min,main","动态规划,数位dp,丑数,动态规划——数位dp——丑数"
templates/动态规划/动态规划——数位dp——丑数优化.c,templates/动态规划/动态规划/动态规划——数位dp——丑数优化.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: DP->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,bc182e5ff46b71da95db1862984deca59733a8b81502ba1df0d180ee02d019ae,动态规划——数位dp——丑数优化.c,754,40,1,0,0,"min,main","动态规划,数位dp,丑数优化,动态规划——数位dp——丑数优化"
templates/动态规划/动态规划——数位dp——互不相同的数字.c,templates/动态规划/动态规划/动态规划——数位dp——互不相同的数字.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: DP->动态规划 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://leetcode.cn/problems/count-special-integers/,,true,adf79ad4e62429aa8d8672de3ed23f2a1971c27ed0b5912defc37e6fe7846437,动态规划——数位dp——互不相同的数字.c,2680,92,3,1,0,"f,countSpecialNumbers,main","动态规划,数位dp,互不相同的数字,动态规划——数位dp——互不相同的数字"
templates/动态规划/动态规划——数位dp——分配重复数字.c,templates/动态规划/动态规划/动态规划——数位dp——分配重复数字.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: DP->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,27c7abcb7e08dfd99b829825587a070c24bae3ae7d53805cc198ad277371c935,动态规划——数位dp——分配重复数字.c,3056,132,5,0,0,"merge,mergesort,f,main","动态规划,数位dp,分配重复数字,动态规划——数位dp——分配重复数字"
templates/动态规划/动态规划——数位dp——合成不超过n的数字.c,templates/动态规划/动态规划/动态规划——数位dp——合成不超过n的数字.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: DP->动态规划 (via filename) | 含 main | 判定: runnable_template,high,,,true,31af352269afaea85d07d73862c70dd51e22d4d7474c2ffe4c1f053cc913323e,动态规划——数位dp——合成不超过n的数字.c,1249,53,0,0,0,"fun,main","动态规划,数位dp,合成不超过n的数字,动态规划——数位dp——合成不超过n的数字"
templates/动态规划/动态规划——数位dp——非连续1.c,templates/动态规划/动态规划/动态规划——数位dp——非连续1.c,动态规划,动态规划,动态规划,runnable_template,关键词命中: DP->动态规划 (via filename) | 含 main | 代码内 URL×1 | 判定: runnable_template,high,https://leetcode.cn/problems/non-negative-integers-without-consecutive-ones/,,true,6c3babd5c5d1b7bbb4371ca08d4b8a310568af1f418c4ec4e3de355978b8ab57,动态规划——数位dp——非连续1.c,2194,77,4,1,0,"f,findIntegers1,findIntegersIterative,main","动态规划,数位dp,非连续1,动态规划——数位dp——非连续1"
