current_path,filename,extension,size_bytes,lines,sha256,has_main,primary_algorithm,secondary_techniques,current_category,proposed_top_category,proposed_subcategory,proposed_path,file_kind,classification_basis,collision_status,review_required,actual_problem_url,possible_problem_id,url_count,problem_id_count,first_comment_lines,confidence,reason
templates/分块 莫队/莫队/只增回滚莫队——模板.cpp,只增回滚莫队——模板.cpp,cpp,5299,168,c837a00adcefd50d5e6eb24397112002e1d04d72819c66e63113057474fcf5c4,true,只增回滚莫队,模板.cpp,分块 莫队,基础算法,莫队/只增回滚莫队,templates/基础算法/莫队/只增回滚莫队/只增回滚莫队——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/AT_joisc2014_c,AT_joisc2014_c,2,0,19,high,primary_filename
templates/分块 莫队/莫队/带修莫队——mex.cpp,带修莫队——mex.cpp,cpp,4566,179,aab974204478d6720f8347cb683ebb51d3223ba68094b1edbb92eecde8e3a773,true,带修莫队,mex.cpp,分块 莫队,基础算法,莫队/带修莫队,templates/基础算法/莫队/带修莫队/带修莫队——mex.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/CF940F,CF940F,2,0,12,high,primary_filename
templates/分块 莫队/莫队/带修莫队——模板.cpp,带修莫队——模板.cpp,cpp,3414,144,ab9ea853c63f2d19f9103dc71d07ad34d5e31f77c51c863af62c47cf6695fca1,true,带修莫队,模板.cpp,分块 莫队,基础算法,莫队/带修莫队,templates/基础算法/莫队/带修莫队/带修莫队——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P1903,P1903,1,0,9,high,primary_filename
templates/分块 莫队/莫队/带修莫队——词频.cpp,带修莫队——词频.cpp,cpp,3425,145,9927f8b301f2cc69b2b06bc9a72ada08f2af7f46986bad6099b108798befc7e8,true,带修莫队,词频.cpp,分块 莫队,基础算法,莫队/带修莫队,templates/基础算法/莫队/带修莫队/带修莫队——词频.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/SP30906,SP30906,2,0,9,high,primary_filename
templates/分块 莫队/莫队/树上莫队——带修莫队.cpp,树上莫队——带修莫队.cpp,cpp,6011,234,bb2237eef6e37c31d56ad7623a6320f433f5d8e44b3a048f43875c73fee59ef3,true,树上莫队,带修莫队.cpp,分块 莫队,树上算法,树上莫队,templates/树上算法/树上莫队/树上莫队——带修莫队.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P4074,P4074,1,0,13,high,primary_filename
templates/分块 莫队/莫队/树上莫队——模板.cpp,树上莫队——模板.cpp,cpp,5409,229,84c788974adda9196f0c9991e4fa6fb50df8e940f809bfd4523f1a9019155181,true,树上莫队,模板.cpp,分块 莫队,树上算法,树上莫队,templates/树上算法/树上莫队/树上莫队——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/SP10707,SP10707,2,0,10,high,primary_filename
templates/分块 莫队/莫队/莫队——众数次数.cpp,莫队——众数次数.cpp,cpp,3054,129,b4a454c92c4c0aa99065b5031be21fe41a3ccada5b42ed6d261d1ec9efed4fdf,true,莫队,众数次数.cpp,分块 莫队,基础算法,莫队,templates/基础算法/莫队/莫队——众数次数.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3709,P3709,1,0,8,high,primary_filename
templates/分块 莫队/莫队/莫队——位图.cpp,莫队——位图.cpp,cpp,4109,153,68dc5262d54e05e9ca7f60a6ca22c3e64247fb44b26e835fb83c470cf06c9738,true,莫队,位图.cpp,分块 莫队,基础算法,莫队,templates/基础算法/莫队/莫队——位图.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P4688,P4688,1,0,13,high,primary_filename
templates/分块 莫队/莫队/莫队——哈希.cpp,莫队——哈希.cpp,cpp,4174,153,055098d5d59f6f978317a21cd883651eeb6f699bc15d19bd4b54a96b45a4c600,true,莫队,哈希.cpp,分块 莫队,基础算法,莫队,templates/基础算法/莫队/莫队——哈希.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P5112,P5112,1,0,13,high,primary_filename
templates/分块 莫队/莫队/莫队——根号分治.cpp,莫队——根号分治.cpp,cpp,5197,183,2bc3abe5504ef6c175c3637fff8c43368d160b8092d343c46c35806b81f36d84,true,莫队,根号分治.cpp,分块 莫队,基础算法,莫队,templates/基础算法/莫队/莫队——根号分治.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P5355,P5355,1,0,17,high,primary_filename
templates/分块 莫队/莫队/莫队——模板.cpp,莫队——模板.cpp,cpp,2378,109,0e689ca7c7f4f01e8d58e5eff14880adf8913d57f1c1fe700b04f5d080754807,true,莫队,模板.cpp,分块 莫队,基础算法,莫队,templates/基础算法/莫队/莫队——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/SP3267,SP3267,2,0,10,high,primary_filename
templates/分块 莫队/莫队/莫队——线段树.cpp,莫队——线段树.cpp,cpp,5342,173,e3c07c2b49c0db511367c27e0836a8b03880b64db536b6d1af2d610bd03294c6,true,莫队,线段树.cpp,分块 莫队,基础算法,莫队,templates/基础算法/莫队/莫队——线段树.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P4477,P4477,1,0,21,high,primary_filename
templates/分块 莫队/莫队/莫队——链表.cpp,莫队——链表.cpp,cpp,5752,187,27c6d03cea467da4c894597cac91338f05ebe2129c4bfd4d7df7138103c013de,true,莫队,链表.cpp,分块 莫队,基础算法,莫队,templates/基础算法/莫队/莫队——链表.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P5072,P5072,1,0,19,high,primary_filename
templates/分块 莫队/莫队/莫队二次离线——分块.cpp,莫队二次离线——分块.cpp,cpp,6804,256,aee82d9ad66d8a88d5158a31e461909880e8a1d511928dd4ce5cc6e746ee149a,true,莫队二次离线,分块.cpp,分块 莫队,基础算法,莫队/二次离线莫队,templates/基础算法/莫队/二次离线莫队/莫队二次离线——分块.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P5047,P5047,1,0,12,high,primary_filename
templates/分块 莫队/莫队/莫队二次离线——方式二.cpp,莫队二次离线——方式二.cpp,cpp,5768,213,54860ea41e66c4cf973031fe3debe2f089bbf5b191986603e569c0c4ee89471a,true,莫队二次离线,方式二.cpp,分块 莫队,基础算法,莫队/二次离线莫队,templates/基础算法/莫队/二次离线莫队/莫队二次离线——方式二.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P5501,P5501,1,0,12,high,primary_filename
templates/分块 莫队/莫队/莫队二次离线——根号分治.cpp,莫队二次离线——根号分治.cpp,cpp,6097,204,a81a1fc024cd06047ef27380eecd3c4a123ad1956d5b66b1f87337bf70608eac,true,莫队二次离线,根号分治.cpp,分块 莫队,基础算法,莫队/二次离线莫队,templates/基础算法/莫队/二次离线莫队/莫队二次离线——根号分治.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P5398,P5398,1,0,11,high,primary_filename
templates/分块 莫队/莫队/莫队二次离线——模板.cpp,莫队二次离线——模板.cpp,cpp,5721,197,a5c7c0c6ff0800145db00dc99bc99ad78f0bfd4ecf169f9fd736d6e6d6cf2559,true,莫队二次离线,模板.cpp,分块 莫队,基础算法,莫队/二次离线莫队,templates/基础算法/莫队/二次离线莫队/莫队二次离线——模板.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P4887,P4887,1,0,13,high,primary_filename
templates/前缀树/前缀树——前k大异或值之和.cpp,前缀树——前k大异或值之和.cpp,cpp,4892,168,51ac53ede7df4706bad5be541917945f3ac3ff9f153700ecf4d9ba8d6787a4bf,true,前缀树,前k大异或值之和.cpp,前缀树,字符串,前缀树,templates/字符串/前缀树/前缀树——前k大异或值之和.cpp,example,primary_filename,none,false,https://www.luogu.com.cn/problem/CF241B,CF241B,2,0,15,high,primary_filename
templates/前缀树/前缀树——异或最大值.cpp,前缀树——异或最大值.cpp,cpp,1939,75,9ff7bf26e359f40358483eaeafccc933213b839f08b5bc360016cf81a0f47deb,true,前缀树,异或最大值.cpp,前缀树,字符串,前缀树,templates/字符串/前缀树/前缀树——异或最大值.cpp,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/maximum-xor-of-two-numbers-in-an-array/,,1,0,5,high,primary_filename
templates/前缀树/前缀树——搜索字符(2).cpp,前缀树——搜索字符(2).cpp,cpp,3247,128,2a5d10e074b52fc0f27645e090273ff21c494a50375b010ad94a3e5ca1fe0f20,true,前缀树,搜索字符(2).cpp,前缀树,字符串,前缀树,templates/字符串/前缀树/前缀树——搜索字符(2).cpp,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/前缀树/前缀树——搜索字符.cpp,前缀树——搜索字符.cpp,cpp,3552,114,5ab77a56fdf81a2b6dfda253f205f4073955c4f7666ef97be5e8445ed2f3e68a,true,前缀树,搜索字符.cpp,前缀树,字符串,前缀树,templates/字符串/前缀树/前缀树——搜索字符.cpp,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/word-search-ii/,,1,0,9,high,primary_filename
templates/前缀树/前缀树——树形dp.cpp,前缀树——树形dp.cpp,cpp,3664,149,0a70c0ed1fc19c28600bfbc129b83b6cb761af3a6b42d279b85bc3f964544cce,true,前缀树,树形dp.cpp,前缀树,字符串,前缀树,templates/字符串/前缀树/前缀树——树形dp.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P6623,P6623,1,0,5,high,primary_filename
templates/前缀树/前缀树——模板.cpp,前缀树——模板.cpp,cpp,2291,88,390c5af95ac339cdd7f78ec0bb9650ba640d2f429c1e8a70d4f274b6b8eaf174,true,前缀树,模板.cpp,前缀树,字符串,前缀树,templates/字符串/前缀树/前缀树——模板.cpp,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/前缀树/前缀树——贪心.cpp,前缀树——贪心.cpp,cpp,2561,102,e18786dbc94aafcf1a6e17707f1b66d6354ea7ecdc8f53d202ff5203b4bfed43,true,前缀树,贪心.cpp,前缀树,字符串,前缀树,templates/字符串/前缀树/前缀树——贪心.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3294,P3294,1,0,9,high,primary_filename
templates/前缀树/前缀树——通配符.cpp,前缀树——通配符.cpp,cpp,2022,97,5c768af106341ecca00a83ae69c0a17e08487e51de61490aea99303ede613736,true,前缀树,通配符.cpp,前缀树,字符串,前缀树,templates/字符串/前缀树/前缀树——通配符.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P2536,P2536,1,0,1,high,primary_filename
templates/前缀树/可持久化前缀树——01trie.cpp,可持久化前缀树——01trie.cpp,cpp,3134,95,f603df38870a7ba073c866298593bac984981106b8b7b0f36b014f79813cfe0a,true,可持久化前缀树,01trie.cpp,前缀树,字符串,前缀树/可持久化前缀树,templates/字符串/前缀树/可持久化前缀树/可持久化前缀树——01trie.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P4735,P4735,1,0,15,high,primary_filename
templates/前缀树/可持久化前缀树——dfn序.cpp,可持久化前缀树——dfn序.cpp,cpp,4343,159,ea2ff9a0d7881acd67f08c75968322db118975d2157429e12a7e9db7f42eaeaa,true,可持久化前缀树,dfn序.cpp,前缀树,字符串,前缀树/可持久化前缀树,templates/字符串/前缀树/可持久化前缀树/可持久化前缀树——dfn序.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P4592,P4592,1,0,10,high,primary_filename
templates/前缀树/可持久化前缀树——trie模版.cpp,可持久化前缀树——trie模版.cpp,cpp,3324,132,26a93e95d6a92458138fe61c01c06c19211ea927c2c5b21e23ce217d6ba73708,true,可持久化前缀树,trie模版.cpp,前缀树,字符串,前缀树/可持久化前缀树,templates/字符串/前缀树/可持久化前缀树/可持久化前缀树——trie模版.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P6088,P6088,1,0,10,high,primary_filename
templates/前缀树/可持久化前缀树——二维异或值第k大.cpp,可持久化前缀树——二维异或值第k大.cpp,cpp,3578,106,fb7adb373134f23ba7e51e6dc519b37bbbf3a42c732ef7dc4fe6ab7004d1f969,true,可持久化前缀树,二维异或值第k大.cpp,前缀树,字符串,前缀树/可持久化前缀树,templates/字符串/前缀树/可持久化前缀树/可持久化前缀树——二维异或值第k大.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P5795,P5795,1,0,15,high,primary_filename
templates/前缀树/可持久化前缀树——次大值的异或.cpp,可持久化前缀树——次大值的异或.cpp,cpp,3089,109,f20e9abaa8be8d4b938e7b0880ec6c8065ea4bf2bef0921e83f92889cba27c2a,true,可持久化前缀树,次大值的异或.cpp,前缀树,字符串,前缀树/可持久化前缀树,templates/字符串/前缀树/可持久化前缀树/可持久化前缀树——次大值的异或.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P4098,P4098,1,0,11,high,primary_filename
templates/前缀树/可持久化前缀树——结合可持久化线段树.cpp,可持久化前缀树——结合可持久化线段树.cpp,cpp,2926,112,983661bff8a20254e748328e8a52e2179e8c1ecac4a519162653a89565883815,true,可持久化前缀树,结合可持久化线段树.cpp,前缀树,字符串,前缀树/可持久化前缀树,templates/字符串/前缀树/可持久化前缀树/可持久化前缀树——结合可持久化线段树.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P3293,P3293,1,0,10,high,primary_filename
templates/动态规划/三进制状压dp.cpp,三进制状压dp.cpp,cpp,2985,102,1a19d072764173301724c3090bfa9d1eb759fb3098a937629113ffa5b0e0c86a,true,三进制状压dp,,动态规划,动态规划,状压DP,templates/动态规划/状压DP/三进制状压dp.cpp,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/maximize-grid-happiness/,,1,0,12,high,primary_filename
templates/动态规划/三进制状压dp2.cpp,三进制状压dp2.cpp,cpp,2750,108,a13eab5aba8ca7a04edc9c6e023dbfb551d553b311269de3965a53c6ec42a984,true,三进制状压dp2,,动态规划,动态规划,状压DP,templates/动态规划/状压DP/三进制状压dp2.cpp,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/painting-a-grid-with-three-different-colors/,,1,0,10,high,primary_filename
templates/动态规划/动态规划——01背包.c,动态规划——01背包.c,c,821,44,b8710fadc7266eed691f5d57b18fb2ac413816f4fa54b97e77f1ceff2c69048d,true,动态规划,01背包.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——01背包.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——一和零.c,动态规划——一和零.c,c,1324,58,fcd2ae09f901260680ce7470a06799b21cf5653f408c00d968389c3cf308ae6a,true,动态规划,一和零.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——一和零.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——三角形之积最小.c,动态规划——三角形之积最小.c,c,1149,53,b86424b49de3081ef0932a9d56d6f354f879eafe5d35ebd474e533e18a3b4f16,true,动态规划,三角形之积最小.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——三角形之积最小.c,runnable_template,primary_filename,none,false,,,0,0,4,high,primary_filename
templates/动态规划/动态规划——不相邻元素最大累加和.c,动态规划——不相邻元素最大累加和.c,c,1702,58,9b5792edfe7bc020574d2b3344a47c981ca6b151e9272a779ba77a8d8aafab8b,true,动态规划,不相邻元素最大累加和.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——不相邻元素最大累加和.c,runnable_template,primary_filename,none,false,,,0,0,7,high,primary_filename
templates/动态规划/动态规划——中括号和小括号.c,动态规划——中括号和小括号.c,c,1442,67,5b42d04a0489a2da0125001955a8d7045eb46a901b192a4e0d1a1d8a86e03f57,true,动态规划,中括号和小括号.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——中括号和小括号.c,runnable_template,primary_filename,none,false,,,0,0,8,high,primary_filename
templates/动态规划/动态规划——主附件.c,动态规划——主附件.c,c,2868,80,1ba167b87424b4dcfe241e72a726a33fd80969955388e33efaa7ea524b9e7260,true,动态规划,主附件.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——主附件.c,application,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——二叉树结构.c,动态规划——二叉树结构.c,c,1124,45,459815e5cf66eee0e27448bc081891bfa8a80d685600f73cfcd75f5c2adfd9af,true,动态规划,二叉树结构.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——二叉树结构.c,runnable_template,primary_filename,none,false,,,0,0,7,high,primary_filename
templates/动态规划/动态规划——优惠与预期.c,动态规划——优惠与预期.c,c,992,51,2b895b9085f1b938489b99cc0e777049ca9042ed37ed904293f326ccac7a8e7b,true,动态规划,优惠与预期.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——优惠与预期.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——俄罗斯套娃信封.c,动态规划——俄罗斯套娃信封.c,c,1728,71,19ac3fe3622d5b9fe0254c2f497f43a2b2c0c9944ab52ba1f742a284b1918364,true,动态规划,俄罗斯套娃信封.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——俄罗斯套娃信封.c,runnable_template,primary_filename,none,false,,,0,0,1,high,primary_filename
templates/动态规划/动态规划——俄罗斯套娃信封2.c,动态规划——俄罗斯套娃信封2.c,c,1978,93,a8ce661f25a8b4eafc5b827266599e8f8e157f269aa6b66f74e58efdca6cf5af,true,动态规划,俄罗斯套娃信封2.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——俄罗斯套娃信封2.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——切棍子.c,动态规划——切棍子.c,c,1575,83,23ee7cb9f52f43478bee32d8685c22d095d05defd1b75935c1da7536f4e7b735,true,动态规划,切棍子.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——切棍子.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——卖股票获利.c,动态规划——卖股票获利.c,c,435,26,84ee2b32148a0bad2b08d8af33b9543fc74c32ea6e52cd4e0130cf4ecb5e1a57,true,动态规划,卖股票获利.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——卖股票获利.c,application,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——反转后的最大累加和.c,动态规划——反转后的最大累加和.c,c,1103,44,aa5b3de7cb7ad3613ba7e490b9b9d2c29514b1c74bed1d06e42a9b30f76c4b97,true,动态规划,反转后的最大累加和.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——反转后的最大累加和.c,application,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——合并石头.c,动态规划——合并石头.c,c,1087,49,008663bbefb9f65e4fbef0a28a1cc9a1c2a3e93d4c2717344b1fa78a5f5d380e,true,动态规划,合并石头.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——合并石头.c,application,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——回文串数量.c,动态规划——回文串数量.c,c,2184,71,07feb96c4c25ef2fe3cc6c795c471f403f9d3b3165e6caff66d27f11cba998e7,true,动态规划,回文串数量.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——回文串数量.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——处理后效性.cpp,动态规划——处理后效性.cpp,cpp,1405,55,60a22cb7a235277e7031547ba091e3b181984e4be7dab80efacb8d6d10ccad8a,true,动态规划,处理后效性.cpp,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——处理后效性.cpp,runnable_template,primary_filename,none,false,,,0,0,1,high,primary_filename
templates/动态规划/动态规划——多重背包.c,动态规划——多重背包.c,c,613,29,9fb5614b98d2e29dad0c14e3a6e2f1b7c9edb3ce7f308d513d713ff8a282fdf1,true,动态规划,多重背包.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——多重背包.c,application,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——多重背包.cpp,动态规划——多重背包.cpp,cpp,1197,58,652b5397ce9917ce5e3272b2975bf87c44e481251c8a80fbfffab59fa8e80f02,true,动态规划,多重背包.cpp,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——多重背包.cpp,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/article/dz9q3o65,,1,0,2,high,primary_filename
templates/动态规划/动态规划——子序列问题.c,动态规划——子序列问题.c,c,1067,44,97e8c016d6aea3b5f3e3029459bdf76141d0e8b6c214a535bbd28c1f0877a1a3,true,动态规划,子序列问题.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——子序列问题.c,runnable_template,primary_filename,none,false,,,0,0,7,high,primary_filename
templates/动态规划/动态规划——字典序最小的递增子序列.c,动态规划——字典序最小的递增子序列.c,c,1448,74,1c82aa617eb8b8334f3f1176dc7a75f1c9694357b4daf6a0ca982beed6222934,true,动态规划,字典序最小的递增子序列.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——字典序最小的递增子序列.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——完全背包.c,动态规划——完全背包.c,c,867,42,9f2dbfccb68ddeece51cfae3f436d1903286bf3efc00d90e5bb5fffafef5b7bd,true,动态规划,完全背包.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——完全背包.c,application,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——寻找单词.c,动态规划——寻找单词.c,c,624,30,c0ac21725b002acd65cbb68f5186f0cdef0941a5d6f18c5eb6d0605c8c4fd580,true,动态规划,寻找单词.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——寻找单词.c,application,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——干草问题.c,动态规划——干草问题.c,c,849,39,ec7ae869b73ce94b56361312f0a618409ca05925a7ccaca77ece8825a00f6cde,true,动态规划,干草问题.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——干草问题.c,application,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——快速最长递增子序列.cpp,动态规划——快速最长递增子序列.cpp,cpp,1475,76,93d60c808dcc1ad6e8b8f325e851921b43afee131ab9732df33d548c7cf0ff46,true,动态规划,快速最长递增子序列.cpp,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——快速最长递增子序列.cpp,runnable_template,primary_filename,none,false,,,0,0,1,high,primary_filename
templates/动态规划/动态规划——悬线法.cpp,动态规划——悬线法.cpp,cpp,1529,56,841c90521b07ceddad398ad33faf5d4d2d5605685fbefc440fca40e89aa679d1,true,动态规划,悬线法.cpp,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——悬线法.cpp,runnable_template,primary_filename,none,false,,,0,0,4,high,primary_filename
templates/动态规划/动态规划——戳气球.c,动态规划——戳气球.c,c,1881,76,74d847305f77dea2caf01d97b448fe920d73308f40cad9e17a66284c36e19d45,true,动态规划,戳气球.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——戳气球.c,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/burst-balloons/,,1,0,10,high,primary_filename
templates/动态规划/动态规划——拼合字符.c,动态规划——拼合字符.c,c,1317,57,dd2aaa076d76ef811be89e4c310b6452132680e6f243de696a2e88fcfe9766ae,true,动态规划,拼合字符.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——拼合字符.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——插入字符形成回文串.c,动态规划——插入字符形成回文串.c,c,1140,55,81fcde6b15465c7ca156efcbcd97b5e355f0a9e1e5a639dd08fb4bd8d1669502,true,动态规划,插入字符形成回文串.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——插入字符形成回文串.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——数位dp——windy数.c,动态规划——数位dp——windy数.c,c,3454,114,9a712b9f399a1436caa2a093a844edf3a8086d93521ea491d2c4f63b04a19cd4,true,动态规划,"数位dp,windy数.c",动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——数位dp——windy数.c,runnable_template,primary_filename,none,false,https://www.luogu.com.cn/problem/P2657,P2657,1,0,7,high,primary_filename
templates/动态规划/动态规划——数位dp——丑数.c,动态规划——数位dp——丑数.c,c,1096,58,1c3a0778722cd45f6e8a9a693d6f4018b61000e5c68fb74b5d06ac871ffc244a,true,动态规划,"数位dp,丑数.c",动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——数位dp——丑数.c,runnable_template,primary_filename,none,false,,,0,0,4,high,primary_filename
templates/动态规划/动态规划——数位dp——丑数优化.c,动态规划——数位dp——丑数优化.c,c,754,40,bc182e5ff46b71da95db1862984deca59733a8b81502ba1df0d180ee02d019ae,true,动态规划,"数位dp,丑数优化.c",动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——数位dp——丑数优化.c,runnable_template,primary_filename,none,false,,,0,0,1,high,primary_filename
templates/动态规划/动态规划——数位dp——互不相同的数字.c,动态规划——数位dp——互不相同的数字.c,c,2680,92,adf79ad4e62429aa8d8672de3ed23f2a1971c27ed0b5912defc37e6fe7846437,true,动态规划,"数位dp,互不相同的数字.c",动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——数位dp——互不相同的数字.c,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/count-special-integers/,,1,0,3,high,primary_filename
templates/动态规划/动态规划——数位dp——分配重复数字.c,动态规划——数位dp——分配重复数字.c,c,3056,132,27c7abcb7e08dfd99b829825587a070c24bae3ae7d53805cc198ad277371c935,true,动态规划,"数位dp,分配重复数字.c",动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——数位dp——分配重复数字.c,runnable_template,primary_filename,none,false,,,0,0,5,high,primary_filename
templates/动态规划/动态规划——数位dp——合成不超过n的数字.c,动态规划——数位dp——合成不超过n的数字.c,c,1249,53,31af352269afaea85d07d73862c70dd51e22d4d7474c2ffe4c1f053cc913323e,true,动态规划,"数位dp,合成不超过n的数字.c",动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——数位dp——合成不超过n的数字.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——数位dp——非连续1.c,动态规划——数位dp——非连续1.c,c,2194,77,6c3babd5c5d1b7bbb4371ca08d4b8a310568af1f418c4ec4e3de355978b8ab57,true,动态规划,"数位dp,非连续1.c",动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——数位dp——非连续1.c,runnable_template,primary_filename,none,false,https://leetcode.cn/problems/non-negative-integers-without-consecutive-ones/,,1,0,4,high,primary_filename
templates/动态规划/动态规划——数码个数.c,动态规划——数码个数.c,c,1966,75,4fd6868e1e5323780fb1624c4a23fa7090b1f06b09518d8086f0b16465efee28,true,动态规划,数码个数.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——数码个数.c,runnable_template,primary_filename,none,false,,,0,0,0,high,primary_filename
templates/动态规划/动态规划——无重叠三个最大子数组之和.c,动态规划——无重叠三个最大子数组之和.c,c,1689,66,322df57762de077b89aee94d184701b90ebb832b4b7d3ff065e1b5b03f24417f,true,动态规划,无重叠三个最大子数组之和.c,动态规划,动态规划,通用DP,templates/动态规划/通用DP/动态规划——无重叠三个最大子数组之和.c,application,primary_filename,none,false,,,0,0,0,high,primary_filename
